IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 21.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
564,27.584913,53.944545,210,20,1,119,150,15
565,27.585024,53.881964,210,30,2,24,150,20
566,27.585701,53.844753,210,30,2,325,200,20
567,27.585913,53.925784,210,30,2,213,150,20
568,27.586,53.944965,210,30,2,219,150,20
569,27.586133,53.889831,210,30,2,245,150,25
570,27.586461,53.922699,210,40,1,30,150,15
571,27.587035,53.91354,210,30,2,42,150,15
572,27.587045,53.942725,210,20,2,37,150,20
573,27.587373,53.92722,210,40,2,116,150,20
574,27.587646,53.912624,210,20,2,134,150,15
575,27.587791,53.861917,210,20,2,152,150,15
576,27.587923,53.942427,210,20,2,38,200,20
577,27.587995,53.924184,210,30,2,30,150,20
578,27.588628,53.926788,210,20,2,115,100,20
579,27.588884,53.886613,210,30,1,206,150,15
580,27.588954,53.887166,210,30,1,335,150,15
581,27.589299,53.914877,210,20,2,137,150,15
582,27.58953,53.841592,210,10,2,144,200,20
583,27.590316,53.908218,210,20,1,121,150,15
584,27.59183,53.886109,210,20,2,25,100,20
585,27.59208,53.94902,210,40,2,87,100,20
586,27.592394,53.907552,210,20,2,28,150,20
587,27.592501,53.885362,210,30,2,296,150,20
588,27.592545,53.912842,210,30,2,137,150,15
589,27.592549,53.858916,210,30,1,64,200,15
590,27.592582,53.870117,210,30,2,343,150,20
591,27.592608,53.858796,210,30,1,243,150,20
592,27.592917,53.965999,210,20,2,162,150,20
593,27.593378,53.868454,210,30,2,344,150,20
594,27.5935,53.949075,210,40,2,85,100,20
595,27.59357,53.855381,210,30,2,333,200,15
596,27.593597,53.964437,210,30,2,354,100,20
597,27.594181,53.934093,210,30,2,215,150,20
598,27.594481,53.885618,210,30,2,26,100,20
599,27.595726,53.935424,210,30,2,207,150,20
600,27.595791,53.884393,210,30,2,297,150,20
601,27.595882,53.867857,210,30,2,70,150,15
602,27.596818,53.936862,210,30,2,205,150,20
603,27.59687,53.85152,210,40,2,333,150,20
604,27.597651,53.919931,210,20,2,146,150,20
605,27.597755,53.912004,210,30,2,232,150,30
606,27.598527,53.868434,210,30,2,249,150,15
607,27.598579,53.849508,210,30,2,152,150,20
608,27.598624,53.90043,210,30,2,56,150,15
609,27.59863,53.898887,210,30,2,326,150,20
610,27.598646,53.876512,210,20,1,92,150,15
611,27.600065,53.941004,210,20,2,25,150,20
612,27.600384,53.966179,210,10,1,231,150,20
613,27.600601,53.96634,210,30,1,5,150,25
614,27.601199,53.938396,210,30,2,112,150,20
615,27.601326,53.942676,210,30,2,206,150,20
616,27.601336,53.926809,210,30,1,303,150,20
617,27.601368,53.887791,210,30,2,3,150,25
618,27.603445,53.952262,210,30,2,266,150,20
619,27.603703,53.94592,210,40,1,291,150,15
620,27.603793,53.86988,210,30,2,64,150,20
621,27.603911,53.945879,210,40,1,110,150,20
622,27.604043,53.887247,210,30,1,2,150,15
623,27.604029,53.887204,210,30,1,164,150,35
624,27.604856,53.943141,210,30,2,294,150,20
625,27.605032,53.926349,210,20,2,333,100,20
626,27.605435,53.849799,210,40,2,65,200,25
627,27.60588,53.952354,210,20,2,86,150,20
628,27.60665,53.9504,210,40,2,177,100,20
629,27.606817,53.87025,210,30,1,75,150,15
630,27.606916,53.87255,210,30,2,320,150,20
631,27.607334,53.880931,210,30,2,22,150,20
632,27.607398,53.886029,210,30,1,236,200,20
633,27.607457,53.886191,210,30,1,56,200,20
634,27.607507,53.888332,210,30,1,147,150,20
635,27.608592,53.891576,210,10,1,92,150,15
636,27.608615,53.883049,210,30,2,324,100,20
637,27.60864,53.933912,210,20,2,112,150,20
638,27.609093,53.886706,210,20,1,239,150,20
639,27.609225,53.882372,210,20,2,55,150,25
640,27.609565,53.887066,210,20,1,56,200,20
641,27.609919,53.874266,210,40,2,289,150,20
642,27.61038,53.955745,210,30,2,270,150,20
643,27.610901,53.931862,210,40,2,24,150,20
644,27.610993,53.868163,210,20,2,153,100,25
645,27.611389,53.887705,210,40,1,235,150,20
646,27.61155,53.860247,210,20,2,64,150,15
647,27.611682,53.888649,210,30,1,3,200,20
648,27.61169,53.952582,210,40,2,86,150,20
649,27.611773,53.890169,210,30,1,4,200,15
650,27.611961,53.889846,210,30,1,183,200,15
651,27.612079,53.884374,210,20,2,325,100,15
652,27.612644,53.883794,210,40,2,54,150,20
653,27.612658,53.955721,210,20,2,90,150,15
654,27.612785,53.866565,210,20,2,146,150,25
655,27.612899,53.887718,210,30,1,100,150,15
656,27.613719,53.8735,210,30,2,109,150,20
657,27.614028,53.8753,210,30,2,110,150,20
658,27.614307,53.952655,210,30,1,268,150,15
659,27.614361,53.952676,210,20,1,114,150,20
660,27.614532,53.88755,210,30,1,101,150,15
661,27.615021,53.937405,210,30,2,24,150,15
662,27.615879,53.938587,210,40,2,24,150,15
663,27.615879,53.874877,210,30,2,108,150,20
664,27.616006,53.955708,210,20,1,271,150,15
665,27.616051,53.955707,210,20,1,117,150,15
666,27.61645,53.885944,210,40,2,44,150,15
667,27.617488,53.90316,210,20,1,309,150,15
668,27.617656,53.871338,210,20,2,154,150,20
669,27.61815,53.9029,210,30,1,128,150,15
670,27.618898,53.954812,210,20,2,120,100,20
671,27.6192,53.885776,210,40,1,327,200,15
672,27.619433,53.930399,210,30,2,246,150,15
673,27.619649,53.9052,210,30,2,330,100,35
674,27.619996,53.885248,210,30,1,148,200,15
675,27.620134,53.898538,210,20,2,57,100,20
676,27.620763,53.938909,210,30,2,300,150,30
677,27.620863,53.956174,210,10,1,28,150,15
678,27.621099,53.90385,210,30,1,328,150,15
679,27.621429,53.90353,210,30,1,150,150,15
680,27.621528,53.867953,210,40,2,52,150,35
681,27.621726,53.944585,210,40,2,32,150,20
682,27.6228,53.885702,210,40,2,59,200,20
683,27.622918,53.882247,210,30,2,330,200,20
684,27.622966,53.958421,210,20,1,208,150,15
685,27.622966,53.902277,210,30,2,59,150,15
686,27.622982,53.958434,210,20,1,18,150,20
687,27.623316,53.955345,210,20,1,290,150,15
688,27.62338,53.899769,210,40,2,57,100,15
689,27.623405,53.960151,210,20,1,318,150,25
690,27.623427,53.960129,210,20,1,177,150,25
691,27.62358,53.873371,210,30,2,109,150,15
692,27.623618,53.955332,210,20,1,99,150,20
693,27.62362,53.908487,210,40,2,2,150,20
694,27.624199,53.904782,210,40,1,239,150,15
695,27.624886,53.905048,210,40,1,59,150,15
696,27.624932,53.900368,210,40,2,60,100,20
697,27.625288,53.904288,210,20,2,148,100,20
698,27.625669,53.859503,210,20,2,141,150,15
699,27.626088,53.90339,210,40,2,59,100,15
700,27.626167,53.935981,210,30,2,320,150,20
701,27.626742,53.95487,210,20,1,290,150,25
702,27.62679,53.868299,210,30,1,108,150,15
703,27.62679,53.958134,210,30,1,270,150,20
704,27.626825,53.954856,210,20,1,120,150,15
705,27.626869,53.958171,210,30,1,121,150,15
706,27.627541,53.903883,210,40,2,58,150,15
707,27.627693,53.870269,210,20,2,18,150,15
708,27.627706,53.858138,210,30,2,315,150,20
709,27.627914,53.92317,210,20,2,5,150,25
710,27.628081,53.901486,210,40,2,58,150,20
711,27.62819,53.909085,210,40,1,271,150,15
712,27.628292,53.907536,210,40,1,359,150,15
713,27.628276,53.907516,210,40,1,179,50,20
714,27.628873,53.908934,210,20,1,292,50,20
715,27.628888,53.908903,210,20,1,116,150,15
716,27.629601,53.93551,210,30,1,241,150,15
717,27.629682,53.935522,210,30,1,85,100,35
718,27.629951,53.867416,210,40,1,289,150,15
719,27.630068,53.867652,210,40,1,109,150,15
720,27.630012,53.950409,210,30,1,325,150,45
721,27.630191,53.953668,210,30,2,124,200,20
722,27.630193,53.872061,210,30,2,108,150,15
723,27.630444,53.908452,210,20,1,297,150,15
724,27.630449,53.908437,210,20,1,115,50,20
725,27.630555,53.956821,210,30,2,304,150,20
726,27.630733,53.92065,210,30,2,280,150,20
727,27.630777,53.875787,210,40,2,197,100,20
728,27.630921,53.943189,210,30,1,179,150,20
729,27.630964,53.943205,210,30,1,53,150,15
730,27.631048,53.941808,210,30,1,157,150,35
731,27.631092,53.941819,210,30,1,352,150,20
732,27.631157,53.869727,210,30,2,18,150,15
733,27.631256,53.876693,210,40,2,19,100,15
734,27.631382,53.948219,210,30,2,26,150,15
735,27.631427,53.902685,210,20,2,58,150,20
736,27.635105,53.855289,210,30,1,298,50,40
737,27.633083,53.867181,210,40,1,32,150,15
738,27.633694,53.839836,210,40,2,90,150,20
739,27.634128,53.861791,210,30,1,328,150,15
740,27.634167,53.861754,210,30,1,165,150,25
741,27.634338,53.858532,210,30,1,234,150,15
742,27.634413,53.858528,210,30,1,24,150,45
743,27.635432,53.871034,210,20,1,289,150,15
744,27.636082,53.879879,210,40,2,55,150,15
745,27.636527,53.918741,210,30,1,13,200,15
746,27.636709,53.918712,210,30,1,186,200,15
747,27.636875,53.870733,210,20,1,290,100,15
748,27.636903,53.944103,210,40,2,116,200,15
749,27.637547,53.950558,210,40,2,116,200,25
750,27.638163,53.905583,210,40,1,328,150,15
751,27.638791,53.953522,210,40,2,128,150,25
752,27.638801,53.872289,210,30,1,33,50,20
753,27.638973,53.872096,210,30,1,213,150,15
754,27.6391,53.875398,210,40,2,202,150,15
755,27.639145,53.967206,210,40,2,99,200,15
756,27.639383,53.919815,210,30,2,282,150,20
757,27.64036,53.84767,210,20,2,128,150,20
758,27.640547,53.94945,210,20,1,315,150,30
759,27.640609,53.949441,210,20,1,155,150,25
760,27.640655,53.837419,210,20,2,3,100,15
761,27.641017,53.942948,210,40,1,117,150,20
762,27.641429,53.949695,210,30,2,198,120,35
763,27.641612,53.920453,210,10,2,19,100,20
764,27.642476,53.944296,210,20,2,167,100,20
765,27.642815,53.943519,210,20,2,174,100,20
766,27.64335,53.928584,210,20,2,288,200,20
767,27.644592,53.923001,210,40,2,228,74,40
768,27.645244,53.923566,210,40,2,28,100,30
769,27.64574,53.918911,210,20,2,101,150,20
770,27.647129,53.900845,210,30,2,155,150,15
771,27.647219,53.849436,210,20,1,322,200,15
772,27.647584,53.840923,210,20,2,238,150,20
773,27.647599,53.849392,210,30,1,142,200,15
774,27.648011,53.946163,210,30,2,279,150,20
775,27.648258,53.870441,210,20,1,114,150,20
776,27.648294,53.899467,210,30,2,334,150,15
777,27.648457,53.889049,210,20,2,334,200,20
778,27.64982,53.887471,210,40,2,331,150,20
779,27.649847,53.872596,210,30,2,28,150,20
780,27.650258,53.918373,210,30,2,282,150,20
781,27.651263,53.902072,210,20,2,67,150,20
782,27.651949,53.864499,210,40,2,165,150,15
783,27.652581,53.871178,210,20,1,205,150,15
784,27.652663,53.837085,210,20,1,15,150,20
785,27.652748,53.837069,210,20,1,219,150,20
786,27.652835,53.900628,210,20,1,146,100,20
787,27.653077,53.838707,210,40,2,355,150,25
788,27.654199,53.873115,210,20,2,295,150,15
789,27.654326,53.887079,210,40,2,75,150,25
790,27.654418,53.877605,210,30,2,29,200,20
791,27.654686,53.864848,210,30,2,83,150,25
792,27.654949,53.892948,210,30,1,318,200,25
793,27.655034,53.892958,210,30,1,171,200,20
794,27.654954,53.933738,210,10,2,65,150,20
795,27.656733,53.917588,210,30,2,101,150,20
796,27.661922,53.925861,210,30,2,290,200,20
797,27.664261,53.92316,210,20,1,286,150,20
798,27.665857,53.916626,210,20,1,280,150,20
799,27.6669,53.938039,210,20,1,167,150,15
800,27.667348,53.917192,210,30,2,45,120,20
801,27.667454,53.92957,210,20,1,350,150,15
802,27.667479,53.929557,210,20,1,187,150,15
803,27.6681,53.915184,210,10,1,195,67,30
804,27.668129,53.915225,210,10,1,20,100,15
805,27.66889,53.931144,210,20,2,78,100,20
806,27.668899,53.916465,210,20,2,23,100,20
807,27.669317,53.92154,210,10,1,127,150,15
808,27.670714,53.931379,210,20,2,77,100,20
809,27.671141,53.923817,210,20,1,291,200,15
810,27.671361,53.923785,210,20,1,97,200,25
811,27.671499,53.944999,210,30,2,299,150,20
812,27.672963,53.919862,210,30,2,331,100,35
813,27.674271,53.917175,210,20,1,152,150,15
814,27.67521,53.9213,210,30,1,246,150,20
815,27.675628,53.921824,210,30,1,81,150,20
816,27.675746,53.913654,210,20,2,55,100,15
817,27.676368,53.945014,210,30,1,238,150,20
818,27.676376,53.945062,210,30,1,29,150,15
819,27.676632,53.9106,210,20,2,214,150,35
820,27.677436,53.914305,210,40,1,94,120,15
821,27.677983,53.92208,210,30,2,74,120,25
822,27.678364,53.938857,210,20,1,352,150,25
823,27.678413,53.938849,210,40,1,154,150,15
824,27.679437,53.914333,210,40,1,83,100,20
825,27.68043,53.936247,210,40,2,166,150,20
826,27.683229,53.919734,210,20,2,174,150,20
827,27.685107,53.927115,210,40,1,253,150,20
828,27.685279,53.927187,210,40,1,83,150,15
829,27.693969,53.931594,210,30,2,159,150,35
830,27.69425,53.939628,210,30,1,235,150,35
831,27.699328,53.933803,210,20,1,10,200,25
832,27.699344,53.933681,210,20,1,174,200,15
833,27.70422,53.943991,210,30,1,133,150,15
834,27.704269,53.94422,210,30,1,42,150,15
835,27.714901,53.9362,210,30,2,39,150,20
836,27.71531,53.946692,210,30,2,39,150,15
837,27.71713,53.942699,210,30,2,40,150,20
838,27.717852,53.937829,210,30,2,60,150,20
839,27.720276,53.94539,210,30,2,25,150,20
840,27.721931,53.947449,210,20,2,23,150,20
841,27.72533,53.940469,210,30,1,238,150,15
842,27.726364,53.940842,210,30,1,59,150,15
843,27.628384,53.96118,211,60,2,80,150,15
844,27.525104,53.886716,210,40,2,48,100,26
845,27.659862,53.850001,210,40,1,93,200,15
846,27.659712,53.84996,210,40,1,274,200,15
847,29.992161,51.879644,210,40,1,71,150,25
848,27.713877,53.935458,212,40,1,38,150,25
849,29.862992,52.1815,12,60,1,262,500,15
850,27.46538,53.964266,193,90,1,63,500,20
851,27.57037,53.871306,193,60,1,177,500,15
852,27.495872,53.874828,193,70,1,204,500,15
853,27.508961,53.925349,193,60,1,311,500,15
854,27.462034,53.843336,193,90,1,99,500,15
855,27.490025,53.893676,193,40,1,85,400,15
856,27.47502,53.841734,193,80,1,248,500,15
857,27.570939,53.850568,193,60,1,8,500,15
858,27.487481,53.866007,193,70,1,35,500,15
859,27.509819,53.924973,193,60,1,146,500,15
860,27.463847,53.843396,193,60,1,66,500,15
861,27.64727,53.885695,193,40,1,80,300,25
862,27.638271,53.854679,193,60,1,119,500,20
863,27.637792,53.854735,193,60,1,293,500,15
864,27.495416,53.893857,193,40,1,265,400,15
865,27.712082,53.84484,193,70,1,310,500,15
866,27.478475,53.893753,193,40,1,90,400,15
867,27.57238,53.855334,193,60,1,188,500,15
868,27.570169,53.924124,193,60,1,207,500,15
869,27.501343,53.887876,203,60,1,345,500,15
870,27.631753,53.906777,193,50,1,140,450,15
871,27.612226,53.881729,193,50,1,58,500,15
872,27.522495,53.869692,193,40,1,16,400,40
873,27.523332,53.871015,101,40,1,32,400,20
873,27.523332,53.871015,10140,40,1,32,400,20
874,27.472612,53.84591,101,70,1,210,400,15
874,27.472612,53.84591,10170,70,1,210,400,15
875,27.516476,53.90392,101,40,1,159,300,15
875,27.516476,53.90392,10140,40,1,159,300,15
876,27.611453,53.92793,101,40,1,331,300,15
876,27.611453,53.92793,10140,40,1,331,300,15
877,27.664201,53.86262,101,40,1,270,300,15
877,27.664201,53.86262,10140,40,1,270,300,15
878,27.65001,53.88595,101,40,1,65,300,15
878,27.65001,53.88595,10140,40,1,65,300,15
879,27.647122,53.885732,193,40,1,258,300,30
880,27.582346,53.90321,101,40,1,326,200,20
880,27.582346,53.90321,10140,40,1,326,200,20
881,27.578183,53.931009,223,40,1,117,200,15
882,27.577475,53.931976,223,40,1,33,200,15
883,27.523595,53.8704,101,40,1,38,400,15
883,27.523595,53.8704,10140,40,1,38,400,15
884,27.71288,53.93516,212,40,1,279,300,15
885,27.654745,53.91784,101,30,1,103,200,15
885,27.654745,53.91784,10130,30,1,103,200,15
886,27.643387,53.93935,101,40,1,355,300,15
886,27.643387,53.93935,10140,40,1,355,300,15
887,27.466797,53.9193,212,30,1,300,300,15
888,27.49203,53.893709,101,40,1,266,300,20
888,27.49203,53.893709,10140,40,1,266,300,20
889,27.675258,53.84022,101,40,1,150,400,15
889,27.675258,53.84022,10140,40,1,150,400,15
890,27.647819,53.87012,101,40,1,207,200,15
890,27.647819,53.87012,10140,40,1,207,200,15
891,27.466875,53.91883,212,40,1,227,300,15
892,27.65275,53.86263,101,40,1,343,300,15
892,27.65275,53.86263,10140,40,1,343,300,15
893,27.60168,53.89167,212,30,1,183,300,15
894,27.696786,53.8316,101,40,1,140,300,15
894,27.696786,53.8316,10140,40,1,140,300,15
895,27.60538,53.9478,193,40,2,205,200,15
896,27.439,53.941705,101,40,1,325,300,35
896,27.439,53.941705,10140,40,1,325,300,35
897,27.65306,53.89426,101,50,1,138,200,15
897,27.65306,53.89426,10150,50,1,138,200,15
898,27.48103,53.9239,101,40,1,99,150,20
898,27.48103,53.9239,10140,40,1,99,150,20
899,27.4997,53.86441,101,40,1,303,250,15
899,27.4997,53.86441,10140,40,1,303,250,15
900,27.48075,53.89381,101,40,1,92,300,15
900,27.48075,53.89381,10140,40,1,92,300,15
901,27.622493,53.86837,101,40,1,237,300,15
901,27.622493,53.86837,10140,40,1,237,300,15
902,27.65679,53.88676,101,50,1,172,300,15
902,27.65679,53.88676,10150,50,1,172,300,15
903,27.47795,53.9303,101,70,1,282,250,15
903,27.47795,53.9303,10170,70,1,282,250,15
904,27.51167,53.87509,101,40,1,37,400,15
904,27.51167,53.87509,10140,40,1,37,400,15
905,27.52905,53.87521,101,40,1,76,150,35
905,27.52905,53.87521,10140,40,1,76,150,35
906,27.65095,53.84256,101,40,1,311,300,15
906,27.65095,53.84256,10140,40,1,311,300,15
907,27.425764,53.89326,101,40,1,324,150,20
907,27.425764,53.89326,10140,40,1,324,150,20
908,27.58942,53.904161,212,40,1,26,150,15
909,27.73987,53.92872,101,70,1,159,400,25
909,27.73987,53.92872,10170,70,1,159,400,25
910,27.490792,53.87596,101,40,1,81,200,35
910,27.490792,53.87596,10140,40,1,81,200,35
911,27.550742,53.898052,101,40,1,146,100,20
911,27.550742,53.898052,10140,40,1,146,100,20
912,27.63372,53.903524,101,40,1,58,200,15
912,27.63372,53.903524,10140,40,1,58,200,15
913,27.6415,53.88337,101,40,1,8,150,45
913,27.6415,53.88337,10140,40,1,8,150,45
914,27.4943,53.922503,101,40,1,127,300,25
914,27.4943,53.922503,10140,40,1,127,300,25
915,27.627729,53.83442,101,40,1,90,400,15
915,27.627729,53.83442,10140,40,1,90,400,15
916,27.5861,53.90434,101,40,1,291,200,50
916,27.5861,53.90434,10140,40,1,291,200,50
917,27.692025,53.83678,212,30,1,8,200,15
918,27.54094,53.89108,101,50,1,42,250,15
918,27.54094,53.89108,10150,50,1,42,250,15
919,27.63322,53.86267,101,40,1,329,300,15
919,27.63322,53.86267,10140,40,1,329,300,15
920,27.48795,53.91526,101,40,1,265,400,15
920,27.48795,53.91526,10140,40,1,265,400,15
921,27.47269,53.92111,101,40,1,197,200,25
921,27.47269,53.92111,10140,40,1,197,200,25
922,27.55242,53.9603,212,30,1,168,200,15
923,27.697011,53.83316,101,40,1,42,300,15
923,27.697011,53.83316,10140,40,1,42,300,15
924,27.608691,53.83421,101,40,1,269,300,25
924,27.608691,53.83421,10140,40,1,269,300,25
925,27.64905,53.871826,101,40,1,29,100,15
925,27.64905,53.871826,10140,40,1,29,100,15
926,27.49526,53.89393,101,40,1,60,300,15
926,27.49526,53.89393,10140,40,1,60,300,15
927,27.602946,53.88372,101,40,1,206,300,15
927,27.602946,53.88372,10140,40,1,206,300,15
928,27.605349,53.88526,101,40,1,54,200,15
928,27.605349,53.88526,10140,40,1,54,200,15
929,27.69553,53.91729,101,40,1,267,300,15
929,27.69553,53.91729,10140,40,1,267,300,15
930,27.606297,53.908261,101,50,1,40,300,15
930,27.606297,53.908261,10150,50,1,40,300,15
931,27.5237,53.869462,101,40,1,137,300,15
931,27.5237,53.869462,10140,40,1,137,300,15
932,27.601985,53.891831,212,30,1,94,300,15
933,27.634102,53.905217,101,50,1,146,300,15
933,27.634102,53.905217,10150,50,1,146,300,15
934,27.484231,53.892779,101,40,1,10,100,25
934,27.484231,53.892779,10140,40,1,10,100,25
935,27.589915,53.904733,101,40,1,27,200,15
935,27.589915,53.904733,10140,40,1,27,200,15
936,27.551458,53.85148,101,40,1,100,200,20
936,27.551458,53.85148,10140,40,1,100,200,20
937,27.710443,53.846568,101,40,1,228,300,15
937,27.710443,53.846568,10140,40,1,228,300,15
938,27.584916,53.93999,101,50,1,204,400,15
938,27.584916,53.93999,10150,50,1,204,400,15
939,27.503247,53.86427,101,40,1,56,300,15
939,27.503247,53.86427,10140,40,1,56,300,15
940,27.682623,53.88344,101,40,1,51,200,15
940,27.682623,53.88344,10140,40,1,51,200,15
941,27.640631,53.881741,101,40,1,236,300,15
941,27.640631,53.881741,10140,40,1,236,300,15
942,27.534939,53.952881,101,60,1,168,500,15
942,27.534939,53.952881,10160,60,1,168,500,15
943,27.654855,53.93554,101,60,1,65,500,15
943,27.654855,53.93554,10160,60,1,65,500,15
944,27.651772,53.8949,101,50,1,334,230,15
944,27.651772,53.8949,10150,50,1,334,230,15
945,27.736823,53.932766,101,70,1,343,500,15
945,27.736823,53.932766,10170,70,1,343,500,15
946,27.610508,53.879729,101,50,1,201,100,45
946,27.610508,53.879729,10150,50,1,201,100,45
947,27.53462,53.876903,101,40,1,5,300,15
947,27.53462,53.876903,10140,40,1,5,300,15
948,27.640834,53.936944,101,40,1,238,300,15
948,27.640834,53.936944,10140,40,1,238,300,15
949,27.488828,53.923154,101,40,1,279,300,15
949,27.488828,53.923154,10140,40,1,279,300,15
950,27.653618,53.940895,101,40,1,171,300,15
950,27.653618,53.940895,10140,40,1,171,300,15
951,27.654948,53.936852,193,40,1,158,300,15
952,27.677098,53.914283,101,40,1,162,150,25
952,27.677098,53.914283,10140,40,1,162,150,25
953,28.041042,53.223525,212,70,1,23,500,20
954,28.662423,55.521961,203,60,1,316,350,20
955,28.672101,55.53227,193,40,1,304,380,25
956,28.665594,55.534375,193,40,1,122,550,20
957,30.977611,54.266629,212,40,1,235,500,30
958,26.345074,54.469847,212,50,1,123,500,15
959,26.344745,54.470286,212,50,1,23,500,15
